Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_FULVENE_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_INDENE_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
2.714139E-5,15.68452,-9.872178E8,1145.965,1145.965,0.001569637,1.0,0.9492159,3.22259E-6,2.58144E-4,4.889642E-5,1.350225E-4,3.747443E-5,0.001141796,8.618151E-7,1.678065E-5,2.473922E-6,5.712951E-4,5.459368E-5,4.152703E-8,7.702481E-7,8.598825E-6,7.112154E-8,1.378776E-8,2.53168E-7,2.08485E-4,5.546238E-6,5.785484E-5,1.571575E-4,2.140673E-8,3.707233E-6,7.626284E-12,7.565148E-8,3.164952E-10,4.799679E-7,1.68726E-4,1.780542E-9,2.144015E-6,1.047611E-9,1.98425E-10,8.732447E-5,1.057949E-5,1.506924E-8,1.008905E-9,1.91224E-5,1.941637E-4,2.481656E-10,0.004059725,7.043907E-6,3.377654E-10,2.070858E-7,3.793087E-8,5.658368E-11,3.009346E-7,0.01083702,0.006481306,0.02619963,9.410563,1.000751E-4,533710.8,533710.8
2.729056E-5,15.68446,-9.867092E8,1145.941,1145.941,0.001569637,1.0,0.9492013,3.222832E-6,2.600662E-4,4.890381E-5,1.359521E-4,3.747367E-5,0.001149451,8.709488E-7,1.691354E-5,2.473746E-6,5.751511E-4,5.464621E-5,4.202442E-8,7.76944E-7,8.665981E-6,7.18141E-8,1.405698E-8,2.566546E-7,2.099163E-4,5.599433E-6,5.797133E-5,1.583931E-4,2.175918E-8,3.733737E-6,7.7967E-12,7.679061E-8,3.213322E-10,4.837019E-7,1.699029E-4,1.806391E-9,2.166252E-6,1.062454E-9,2.01623E-10,8.794159E-5,1.068107E-5,1.535182E-8,1.024857E-9,1.923697E-5,1.954992E-4,2.521085E-10,0.004059587,7.085699E-6,3.448E-10,2.096593E-7,3.834421E-8,5.775478E-11,3.049463E-7,0.01083572,0.006480259,0.02619577,9.410408,1.000756E-4,533702.0,533702.0
2.741023E-5,15.6844,-9.862917E8,1145.922,1145.922,0.001569637,1.0,0.9491896,3.222993E-6,2.616083E-4,4.89093E-5,1.366978E-4,3.747283E-5,0.001155592,8.782978E-7,1.702015E-5,2.473588E-6,5.782442E-4,5.468763E-5,4.242545E-8,7.823201E-7,8.719857E-6,7.237074E-8,1.427546E-8,2.59468E-7,2.110644E-4,5.642183E-6,5.806368E-5,1.593849E-4,2.204419E-8,3.755001E-6,7.935329E-12,7.771093E-8,3.25242E-10,4.866973E-7,1.708471E-4,1.827278E-9,2.184126E-6,1.074438E-9,2.042092E-10,8.843659E-5,1.076259E-5,1.558065E-8,1.037752E-9,1.932885E-5,1.965704E-4,2.552967E-10,0.004059476,7.119146E-6,3.505127E-10,2.117341E-7,3.86768E-8,5.870562E-11,3.081818E-7,0.01083467,0.006479419,0.02619268,9.410283,1.000759E-4,533694.9,533694.9
2.786444E-5,15.6842,-9.847043E8,1145.849,1145.849,0.001569637,1.0,0.9491452,3.223404E-6,2.67461E-4,4.892672E-5,1.395269E-4,3.746785E-5,0.001178889,9.063622E-7,1.742486E-5,2.47287E-6,5.899794E-4,5.483921E-5,4.396354E-8,8.027581E-7,8.924331E-6,7.449149E-8,1.512507E-8,2.702784E-7,2.154205E-4,5.805103E-6,5.840556E-5,1.63154E-4,2.314414E-8,3.835706E-6,8.477123E-12,8.125588E-8,3.403189E-10,4.98063E-7,1.744299E-4,1.907762E-9,2.252228E-6,1.120528E-9,2.141912E-10,9.031444E-5,1.107218E-5,1.646625E-8,1.087485E-9,1.96772E-5,2.006337E-4,2.675991E-10,0.004059056,7.245439E-6,3.727589E-10,2.196901E-7,3.994694E-8,6.240661E-11,3.20599E-7,0.0108307,0.006476234,0.02618093,9.40981,1.000772E-4,533668.1,533668.1
2.80089E-5,15.68413,-9.84194E8,1145.826,1145.826,0.001569637,1.0,0.9491311,3.223461E-6,2.693224E-4,4.893117E-5,1.404264E-4,3.74657E-5,0.001186296,9.15344E-7,1.755359E-5,2.472602E-6,5.937104E-4,5.488564E-5,4.4458E-8,8.092691E-7,8.989359E-6,7.516863E-8,1.540205E-8,2.7376E-7,2.168055E-4,5.857149E-6,5.851149E-5,1.643542E-4,2.349997E-8,3.861373E-6,8.654652E-12,8.240043E-8,3.451923E-10,5.016768E-7,1.755692E-4,1.93376E-9,2.273973E-6,1.135387E-9,2.174208E-10,9.091141E-5,1.117069E-5,1.675355E-8,1.103562E-9,1.978788E-5,2.019253E-4,2.715783E-10,0.004058923,7.285391E-6,3.800216E-10,2.222472E-7,4.035344E-8,6.36143E-11,3.245932E-7,0.01082943,0.006475222,0.0261772,9.40966,1.000777E-4,533659.5,533659.5
2.810216E-5,15.68409,-9.838557E8,1145.811,1145.811,0.001569637,1.0,0.949122,3.223477E-6,2.70524E-4,4.893377E-5,1.410069E-4,3.746416E-5,0.001191076,9.211563E-7,1.763669E-5,2.472418E-6,5.961184E-4,5.491515E-5,4.477855E-8,8.134747E-7,9.031334E-6,7.560641E-8,1.558262E-8,2.760186E-7,2.176994E-4,5.890786E-6,5.857916E-5,1.651294E-4,2.373122E-8,3.877942E-6,8.770624E-12,8.31437E-8,3.483587E-10,5.040092E-7,1.763046E-4,1.950645E-9,2.288031E-6,1.145031E-9,2.195198E-10,9.129669E-5,1.123429E-5,1.694048E-8,1.114008E-9,1.98593E-5,2.027588E-4,2.741643E-10,0.004058836,7.311125E-6,3.84759E-10,2.239047E-7,4.061649E-8,6.440191E-11,3.271831E-7,0.01082862,0.006474568,0.02617479,9.409563,1.000779E-4,533654.0,533654.0
2.820007E-5,15.68404,-9.835059E8,1145.796,1145.796,0.001569637,1.0,0.9491125,3.223486E-6,2.717853E-4,4.893627E-5,1.416163E-4,3.746242E-5,0.001196094,9.272707E-7,1.772393E-5,2.472216E-6,5.986462E-4,5.494576E-5,4.511624E-8,8.178923E-7,9.0754E-6,7.606659E-8,1.577372E-8,2.783995E-7,2.186378E-4,5.926155E-6,5.864959E-5,1.659435E-4,2.397534E-8,3.895336E-6,8.89356E-12,8.392783E-8,3.517004E-10,5.064577E-7,1.770765E-4,1.968462E-9,2.302809E-6,1.1552E-9,2.217358E-10,9.17011E-5,1.130107E-5,1.713798E-8,1.125032E-9,1.993425E-5,2.036337E-4,2.76894E-10,0.004058746,7.338093E-6,3.897749E-10,2.256508E-7,4.08932E-8,6.523568E-11,3.299121E-7,0.01082776,0.006473882,0.02617226,9.409461,1.000782E-4,533648.3,533648.3
2.838152E-5,15.68396,-9.828522E8,1145.767,1145.767,0.001569637,1.0,0.9490948,3.223464E-6,2.741228E-4,4.894031E-5,1.427454E-4,3.745889E-5,0.00120539,9.386335E-7,1.788561E-5,2.471822E-6,6.033296E-4,5.50015E-5,4.574512E-8,8.260846E-7,9.157054E-6,7.692087E-8,1.613189E-8,2.828367E-7,2.203765E-4,5.991807E-6,5.877854E-5,1.67453E-4,2.443123E-8,3.927569E-6,9.124504E-12,8.53909E-8,3.579391E-10,5.109942E-7,1.785069E-4,2.001713E-9,2.330241E-6,1.17416E-9,2.258743E-10,9.245036E-5,1.142483E-5,1.750727E-8,1.145614E-9,2.007307E-5,2.052546E-4,2.819914E-10,0.004058579,7.387944E-6,3.991814E-10,2.28902E-7,4.140743E-8,6.679897E-11,3.349954E-7,0.01082618,0.006472612,0.02616758,9.409272,1.000787E-4,533637.6,533637.6
2.914983E-5,15.68362,-9.800382E8,1145.644,1145.644,0.001569637,1.0,0.9490199,3.222838E-6,2.840176E-4,4.894922E-5,1.47523E-4,3.743961E-5,0.00124472,9.872009E-7,1.857012E-5,2.469855E-6,6.231452E-4,5.522388E-5,4.845222E-8,8.608514E-7,9.502666E-6,8.055925E-8,1.770778E-8,3.019887E-7,2.277329E-4,6.271481E-6,5.930209E-5,1.738553E-4,2.641244E-8,4.064022E-6,1.014863E-11,9.173046E-8,3.850259E-10,5.301885E-7,1.8456E-4,2.145917E-9,2.447047E-6,1.256131E-9,2.43865E-10,9.56199E-5,1.194896E-5,1.911876E-8,1.234964E-9,2.065985E-5,2.121103E-4,3.0414E-10,0.004057872,7.597175E-6,4.406526E-10,2.428903E-7,4.360498E-8,7.368576E-11,3.568929E-7,0.01081947,0.006467237,0.02614776,9.408474,1.000809E-4,533592.3,533592.3
3.115491E-5,15.68273,-9.723624E8,1145.327,1145.327,0.001569637,1.0,0.9488253,3.217653E-6,3.098022E-4,4.891871E-5,1.599581E-4,3.736046E-5,0.001347048,1.11718E-6,2.03541E-5,2.462702E-6,6.747102E-4,5.571369E-5,5.584549E-8,9.520658E-7,1.040273E-5,9.020212E-8,2.228247E-8,3.546582E-7,2.468762E-4,7.012778E-6,6.051048E-5,1.906252E-4,3.196377E-8,4.419643E-6,1.3187E-11,1.093542E-7,4.608016E-10,5.801194E-7,2.003198E-4,2.548075E-9,2.756174E-6,1.482613E-9,2.943319E-10,1.038627E-4,1.331456E-5,2.368269E-8,1.484653E-9,2.218269E-5,2.299324E-4,3.661852E-10,0.004056044,8.129018E-6,5.616607E-10,2.810187E-7,4.947975E-8,9.373485E-11,4.16776E-7,0.01080202,0.006453266,0.02609623,9.406399,1.000866E-4,533474.6,533474.6
3.144195E-5,15.6826,-9.712305E8,1145.281,1145.281,0.001569637,1.0,0.9487975,3.216548E-6,3.134873E-4,4.890883E-5,1.617337E-4,3.734614E-5,0.001361655,1.136149E-6,2.060904E-5,2.461469E-6,6.820717E-4,5.577446E-5,5.694217E-8,9.651703E-7,1.053127E-5,9.159888E-8,2.299383E-8,3.625104E-7,2.496089E-4,7.120122E-6,6.066612E-5,1.930313E-4,3.280326E-8,4.470473E-6,1.366726E-11,1.120037E-7,4.722558E-10,5.872436E-7,2.025704E-4,2.608716E-9,2.800869E-6,1.516506E-9,3.019722E-10,1.050388E-4,1.350951E-5,2.437814E-8,1.52234E-9,2.239964E-5,2.324745E-4,3.755676E-10,0.004055784,8.203466E-6,5.805436E-10,2.866635E-7,5.033595E-8,9.685774E-11,4.256632E-7,0.01079953,0.006451272,0.02608887,9.406103,1.000874E-4,533457.8,533457.8
3.158661E-5,15.68254,-9.706547E8,1145.259,1145.259,0.001569637,1.0,0.9487835,3.215954E-6,3.153438E-4,4.890337E-5,1.626282E-4,3.733866E-5,0.001369012,1.145742E-6,2.073747E-5,2.460828E-6,6.857796E-4,5.580427E-5,5.749855E-8,9.717785E-7,1.059602E-5,9.230431E-8,2.335794E-8,3.664975E-7,2.509853E-4,7.174322E-6,6.074299E-5,1.942444E-4,3.323066E-8,4.496081E-6,1.391385E-11,1.133512E-7,4.780876E-10,5.908314E-7,2.03704E-4,2.639577E-9,2.823433E-6,1.533728E-9,3.05863E-10,1.056311E-4,1.360768E-5,2.473268E-8,1.54152E-9,2.250887E-5,2.337547E-4,3.803444E-10,0.004055653,8.240822E-6,5.90215E-10,2.89526E-7,5.076882E-8,9.845663E-11,4.301719E-7,0.01079828,0.006450269,0.02608517,9.405953,1.000878E-4,533449.3,533449.3
3.218698E-5,15.68228,-9.682567E8,1145.164,1145.164,0.001569637,1.0,0.9487255,3.213288E-6,3.230436E-4,4.887762E-5,1.663368E-4,3.730592E-5,0.001399513,1.185785E-6,2.127007E-5,2.458056E-6,7.011526E-4,5.592265E-5,5.983286E-8,9.992282E-7,1.086449E-5,9.524216E-8,2.49083E-8,3.832496E-7,2.566914E-4,7.400006E-6,6.105134E-5,1.992811E-4,3.503422E-8,4.602293E-6,1.496917E-11,1.190272E-7,5.02701E-10,6.057027E-7,2.084046E-4,2.769722E-9,2.917327E-6,1.606177E-9,3.222885E-10,1.080863E-4,1.40146E-5,2.623205E-8,1.622416E-9,2.296148E-5,2.39061E-4,4.005027E-10,0.004055112,8.394722E-6,6.314343E-10,3.015268E-7,5.257453E-8,1.05267E-10,4.49088E-7,0.01079308,0.006446108,0.02606982,9.405335,1.000895E-4,533414.3,533414.3
3.230342E-5,15.68222,-9.677842E8,1145.146,1145.146,0.001569637,1.0,0.9487143,3.212727E-6,3.24536E-4,4.887205E-5,1.670554E-4,3.729926E-5,0.001405423,1.193594E-6,2.137328E-5,2.457496E-6,7.041312E-4,5.594464E-5,6.029034E-8,1.004556E-6,1.09165E-5,9.581383E-8,2.521645E-8,3.865371E-7,2.57797E-4,7.443909E-6,6.110917E-5,2.002583E-4,3.538963E-8,4.622879E-6,1.517995E-11,1.201439E-7,5.075524E-10,6.085833E-7,2.093154E-4,2.795354E-9,2.935583E-6,1.620412E-9,3.255266E-10,1.085619E-4,1.40934E-5,2.652811E-8,1.638349E-9,2.304912E-5,2.400888E-4,4.044752E-10,0.004055007,8.424356E-6,6.396344E-10,3.03877E-7,5.292643E-8,1.06621E-10,4.527949E-7,0.01079207,0.006445302,0.02606684,9.405215,1.000898E-4,533407.5,533407.5
3.258096E-5,15.6821,-9.666657E8,1145.102,1145.102,0.001569637,1.0,0.9486875,3.211355E-6,3.280917E-4,4.885807E-5,1.687674E-4,3.728298E-5,0.001419501,1.212261E-6,2.161918E-5,2.456133E-6,7.112268E-4,5.599582E-5,6.1387E-8,1.017261E-6,1.104042E-5,9.717888E-8,2.596086E-8,3.944234E-7,2.604305E-4,7.548736E-6,6.12445E-5,2.025881E-4,3.624412E-8,4.671929E-6,1.569049E-11,1.228262E-7,5.192184E-10,6.154442E-7,2.114852E-4,2.856966E-9,2.979154E-6,1.654582E-9,3.33314E-10,1.096948E-4,1.428109E-5,2.724068E-8,1.676646E-9,2.325783E-5,2.42537E-4,4.140266E-10,0.004054758,8.49471E-6,6.594532E-10,3.095083E-7,5.376739E-8,1.098926E-10,4.616804E-7,0.01078967,0.006443382,0.02605976,9.40493,1.000906E-4,533391.3,533391.3
3.268912E-5,15.68206,-9.662218E8,1145.085,1145.085,0.001569637,1.0,0.9486771,3.210791E-6,3.294769E-4,4.885236E-5,1.694343E-4,3.727649E-5,0.001424984,1.219556E-6,2.171497E-5,2.45559E-6,7.139904E-4,5.60153E-5,6.181672E-8,1.022215E-6,1.108869E-5,9.771175E-8,2.625474E-8,3.975158E-7,2.614561E-4,7.589645E-6,6.129629E-5,2.034962E-4,3.657991E-8,4.691037E-6,1.589256E-11,1.238794E-7,5.238036E-10,6.18116E-7,2.123303E-4,2.881172E-9,2.996154E-6,1.667988E-9,3.363749E-10,1.10136E-4,1.435418E-5,2.752099E-8,1.691692E-9,2.33391E-5,2.434903E-4,4.177802E-10,0.004054661,8.52202E-6,6.672807E-10,3.11714E-7,5.409592E-8,1.111843E-10,4.651619E-7,0.01078874,0.006442634,0.026057,9.404819,1.000909E-4,533385.0,533385.0
3.320469E-5,15.68183,-9.64115E8,1145.004,1145.004,0.001569637,1.0,0.9486275,3.208012E-6,3.360752E-4,4.882316E-5,1.726102E-4,3.724447E-5,0.001451095,1.254486E-6,2.217119E-5,2.452932E-6,7.271516E-4,5.610484E-5,6.388314E-8,1.045839E-6,1.131853E-5,1.002587E-7,2.768491E-8,4.124017E-7,2.663403E-4,7.785112E-6,6.153605E-5,2.078256E-4,3.820193E-8,4.782062E-6,1.687996E-11,1.289597E-7,5.459602E-10,6.30836E-7,2.163552E-4,2.998062E-9,3.077345E-6,1.732593E-9,3.511666E-10,1.122367E-4,1.470204E-5,2.887717E-8,1.764341E-9,2.372592E-5,2.480293E-4,4.359127E-10,0.004054199,8.651377E-6,7.053997E-10,3.223127E-7,5.566799E-8,1.174715E-10,4.819005E-7,0.01078429,0.006439074,0.02604386,9.40429,1.000923E-4,533355.0,533355.0
3.334404E-5,15.68177,-9.635414E8,1144.983,1144.983,0.001569637,1.0,0.9486141,3.207219E-6,3.378574E-4,4.881473E-5,1.734678E-4,3.723551E-5,0.001458145,1.263972E-6,2.229439E-5,2.452192E-6,7.307053E-4,5.612811E-5,6.444683E-8,1.052228E-6,1.138059E-5,1.009491E-7,2.807996E-8,4.164667E-7,2.67659E-4,7.838075E-6,6.159884E-5,2.089961E-4,3.864648E-8,4.806647E-6,1.715387E-11,1.303501E-7,5.520354E-10,6.342695E-7,2.17442E-4,3.030089E-9,3.099332E-6,1.750255E-9,3.552224E-10,1.128038E-4,1.479591E-5,2.924947E-8,1.784244E-9,2.383031E-5,2.492546E-4,4.408827E-10,0.004054074,8.686105E-6,7.159363E-10,3.252016E-7,5.60946E-8,1.192085E-10,4.864656E-7,0.01078309,0.006438113,0.02604031,9.404147,1.000927E-4,533346.9,533346.9
3.564124E-5,15.68078,-9.539132E8,1144.625,1144.625,0.001569637,1.0,0.9483941,3.192121E-6,3.671511E-4,4.864668E-5,1.875552E-4,3.707158E-5,0.001573898,1.422883E-6,2.431797E-5,2.43885E-6,7.890549E-4,5.64619E-5,7.404727E-8,1.157715E-6,1.239934E-5,1.124406E-7,3.511963E-8,4.8595E-7,2.89304E-4,8.718181E-6,6.252123E-5,2.282922E-4,4.634283E-8,5.210785E-6,2.211112E-11,1.543034E-7,6.574614E-10,6.905685E-7,2.352887E-4,3.584386E-9,3.463937E-6,2.053374E-9,4.25566E-10,1.221082E-4,1.633296E-5,3.573028E-8,2.128374E-9,2.554132E-5,2.693529E-4,5.269611E-10,0.004052038,9.244326E-6,9.041113E-10,3.742482E-7,6.322088E-8,1.501659E-10,5.641215E-7,0.01076337,0.006422345,0.02598209,9.401803,1.00099E-4,533214.0,533214.0
3.882821E-5,15.67944,-9.401176E8,1144.135,1144.135,0.001569637,1.0,0.9480921,3.165974E-6,4.074897E-4,4.834197E-5,2.06928E-4,3.680348E-5,0.00173291,1.650526E-6,2.709839E-5,2.41748E-6,8.692145E-4,5.6803E-5,8.829443E-8,1.304325E-6,1.379733E-5,1.286925E-7,4.65935E-8,5.897135E-7,3.190124E-4,9.956742E-6,6.349699E-5,2.550129E-4,5.813726E-8,5.767312E-6,3.044927E-11,1.90662E-7,8.203198E-10,7.676258E-7,2.598062E-4,4.435269E-9,3.974398E-6,2.510143E-9,5.33857E-10,1.348668E-4,1.842719E-5,4.575771E-8,2.654648E-9,2.788334E-5,2.969006E-4,6.590381E-10,0.004049268,9.975148E-6,1.211829E-9,4.46455E-7,7.334961E-8,2.005659E-10,6.788739E-7,0.01073631,0.006400714,0.02590218,9.398586,1.001076E-4,533031.5,533031.5
3.89797E-5,15.67938,-9.394533E8,1144.112,1144.112,0.001569637,1.0,0.9480779,3.16461E-6,4.093976E-4,4.832585E-5,2.078436E-4,3.678979E-5,0.00174042,1.661535E-6,2.722967E-5,2.416398E-6,8.730003E-4,5.681646E-5,8.899772E-8,1.311295E-6,1.386329E-5,1.294731E-7,4.719029E-8,5.948503E-7,3.204146E-4,1.001601E-5,6.353578E-5,2.562802E-4,5.872946E-8,5.793632E-6,3.089046E-11,1.924785E-7,8.285481E-10,7.712555E-7,2.60964E-4,4.478088E-9,3.998743E-6,2.532878E-9,5.393106E-10,1.354686E-4,1.85255E-5,4.626344E-8,2.681051E-9,2.799373E-5,2.981997E-4,6.656759E-10,0.004049138,1.000865E-5,1.227853E-9,4.500005E-7,7.383679E-8,2.031836E-10,6.845194E-7,0.01073503,0.006399694,0.0258984,9.398434,1.00108E-4,533022.9,533022.9
4.014951E-5,15.67889,-9.342976E8,1143.934,1143.934,0.001569637,1.0,0.9479681,3.153771E-6,4.240988E-4,4.819724E-5,2.148968E-4,3.668174E-5,0.001798256,1.747091E-6,2.824058E-5,2.407884E-6,9.021556E-4,5.691344E-5,9.450681E-8,1.365112E-6,1.437104E-5,1.355232E-7,5.196133E-8,6.351254E-7,3.3121E-4,1.047466E-5,6.381469E-5,2.660547E-4,6.339749E-8,5.996438E-6,3.444135E-11,2.06771E-7,8.936014E-10,7.991782E-7,2.698799E-4,4.816042E-9,4.186877E-6,2.711522E-9,5.823558E-10,1.401012E-4,1.928062E-5,5.025587E-8,2.889132E-9,2.88432E-5,3.081992E-4,7.180213E-10,0.004048138,1.026359E-5,1.35599E-9,4.777113E-7,7.761365E-8,2.240947E-10,7.286717E-7,0.01072519,0.006391836,0.02586935,9.397264,1.001111E-4,532956.5,532956.5
4.043649E-5,15.67877,-9.330286E8,1143.891,1143.891,0.001569637,1.0,0.9479412,3.151037E-6,4.276968E-4,4.816464E-5,2.166225E-4,3.665462E-5,0.001812403,1.768219E-6,2.848779E-5,2.405751E-6,9.092868E-4,5.693549E-5,9.587897E-8,1.378311E-6,1.449516E-5,1.370133E-7,5.31755E-8,6.451657E-7,3.338497E-4,1.058743E-5,6.387782E-5,2.684492E-4,6.456779E-8,6.046071E-6,3.53514E-11,2.103475E-7,9.099654E-10,8.059993E-7,2.720605E-4,4.900893E-9,4.233057E-6,2.756162E-9,5.93163E-10,1.412337E-4,1.946477E-5,5.125827E-8,2.94129E-9,2.905081E-5,3.106434E-4,7.311509E-10,0.004047894,1.032514E-5,1.388606E-9,4.845961E-7,7.854388E-8,2.294114E-10,7.39649E-7,0.01072278,0.006389914,0.02586225,9.396978,1.001119E-4,532940.3,532940.3
4.056074E-5,15.67872,-9.324737E8,1143.872,1143.872,0.001569637,1.0,0.9479296,3.149836E-6,4.292535E-4,4.815041E-5,2.173691E-4,3.664281E-5,0.001818523,1.777384E-6,2.859472E-5,2.404823E-6,9.123716E-4,5.694484E-5,9.647558E-8,1.384026E-6,1.454884E-5,1.376592E-7,5.370663E-8,6.495322E-7,3.349915E-4,1.063628E-5,6.390453E-5,2.694855E-4,6.507756E-8,6.067545E-6,3.575029E-11,2.119045E-7,9.171005E-10,8.08949E-7,2.730038E-4,4.93787E-9,4.253054E-6,2.775589E-9,5.978725E-10,1.417235E-4,1.954437E-5,5.169508E-8,2.964009E-9,2.91406E-5,3.117006E-4,7.368709E-10,0.004047789,1.035167E-5,1.402874E-9,4.875874E-7,7.894706E-8,2.317365E-10,7.444194E-7,0.01072174,0.006389083,0.02585918,9.396854,1.001122E-4,532933.3,532933.3
4.062832E-5,15.67869,-9.32174E8,1143.862,1143.862,0.001569637,1.0,0.9479233,3.149183E-6,4.300999E-4,4.814264E-5,2.17775E-4,3.663637E-5,0.00182185,1.782372E-6,2.865286E-5,2.404317E-6,9.140488E-4,5.694987E-5,9.680071E-8,1.387134E-6,1.457803E-5,1.380106E-7,5.399689E-8,6.519121E-7,3.356122E-4,1.066285E-5,6.39189E-5,2.700491E-4,6.535559E-8,6.079221E-6,3.596848E-11,2.127536E-7,9.209939E-10,8.105524E-7,2.735166E-4,4.958042E-9,4.26393E-6,2.78618E-9,6.004416E-10,1.419898E-4,1.958763E-5,5.193337E-8,2.9764E-9,2.918941E-5,3.122753E-4,7.399908E-10,0.004047732,1.036606E-5,1.410671E-9,4.89217E-7,7.916646E-8,2.33007E-10,7.470184E-7,0.01072118,0.006388631,0.02585751,9.396787,1.001124E-4,532929.5,532929.5
4.120726E-5,15.67845,-9.296057E8,1143.774,1143.774,0.001569637,1.0,0.9478693,3.143544E-6,4.373434E-4,4.807522E-5,2.212484E-4,3.658072E-5,0.001850314,1.825232E-6,2.915016E-5,2.399956E-6,9.283975E-4,5.699161E-5,9.960449E-8,1.413754E-6,1.482765E-5,1.410265E-7,5.652368E-8,6.724415E-7,3.40922E-4,1.089068E-5,6.403758E-5,2.748733E-4,6.77599E-8,6.179135E-6,3.787378E-11,2.200897E-7,9.547172E-10,8.242618E-7,2.779039E-4,5.132613E-9,4.357118E-6,2.877644E-9,6.22673E-10,1.442673E-4,1.995719E-5,5.399515E-8,3.083547E-9,2.960686E-5,3.171907E-4,7.66977E-10,0.004047242,1.048853E-5,1.478553E-9,5.032537E-7,8.104896E-8,2.440617E-10,7.694116E-7,0.01071634,0.006384767,0.02584322,9.396212,1.001139E-4,532896.9,532896.9
4.159653E-5,15.67829,-9.27875E8,1143.715,1143.715,0.001569637,1.0,0.947833,3.139688E-6,4.422056E-4,4.802909E-5,2.235795E-4,3.654284E-5,0.001869414,1.854167E-6,2.948379E-5,2.39699E-6,9.380252E-4,5.701834E-5,1.015079E-7,1.431647E-6,1.499508E-5,1.430592E-7,5.826296E-8,6.863849E-7,3.444841E-4,1.104404E-5,6.411306E-5,2.781134E-4,6.939873E-8,6.246202E-6,3.919123E-11,2.250845E-7,9.777606E-10,8.334525E-7,2.808475E-4,5.251742E-9,4.419778E-6,2.939863E-9,6.378419E-10,1.457949E-4,2.020466E-5,5.540167E-8,3.156578E-9,2.988683E-5,3.204874E-4,7.85378E-10,0.004046914,1.056998E-5,1.52528E-9,5.127663E-7,8.231751E-8,2.516655E-10,7.845939E-7,0.01071309,0.006382174,0.02583363,9.395826,1.001149E-4,532875.0,532875.0
4.166251E-5,15.67826,-9.275817E8,1143.706,1143.706,0.001569637,1.0,0.9478269,3.139029E-6,4.430292E-4,4.802121E-5,2.239743E-4,3.653638E-5,0.001872648,1.859082E-6,2.954028E-5,2.396485E-6,9.396557E-4,5.702277E-5,1.01832E-7,1.43468E-6,1.502343E-5,1.434042E-7,5.856104E-8,6.887596E-7,3.450873E-4,1.107005E-5,6.412551E-5,2.786623E-4,6.96783E-8,6.257561E-6,3.941749E-11,2.259361E-7,9.816964E-10,8.350082E-7,2.813459E-4,5.272076E-9,4.4304E-6,2.950468E-9,6.404308E-10,1.460536E-4,2.024652E-5,5.56417E-8,3.169037E-9,2.993423E-5,3.210456E-4,7.885176E-10,0.004046858,1.058372E-5,1.533288E-9,5.143847E-7,8.253276E-8,2.529682E-10,7.871774E-7,0.01071254,0.006381735,0.025832,9.39576,1.001151E-4,532871.3,532871.3
